id_asignacion,id_gestion,id_asignatura,id_docente,siacop_id_persona,paralelo,turno,horas_asignadas,categoria,nombramiento,evaluacion_nota,evaluacion_archivo_digital,nombre_sede,siacop_id_asignacion_docente,siacop_id_asignacion,siacop_id_gestion,siacop_gestion
174,1,1342,173,35284,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 102.,NULL,,VILLA ESPERANZA,51679,44321,54,2015
175,1,1343,174,35293,PH,M,40,INVITADO,MED.VILESP.14.99.MED-301-02.3.M.PH / 122.,NULL,,VILLA ESPERANZA,51680,44329,54,2015
176,1,1342,175,35294,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 101.,NULL,,VILLA ESPERANZA,51681,44322,54,2015
177,1,1342,178,35312,PH,M,40,INVITADO,NULL,NULL,,VILLA ESPERANZA,51682,44326,54,2015
178,1,1342,170,35252,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 106.,NULL,,VILLA ESPERANZA,51685,44325,54,2015
179,1,1342,171,35253,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 103.,NULL,,VILLA ESPERANZA,51686,44320,54,2015
180,1,1345,176,35299,PH,M,40,INVITADO,MED.VILESP.14.54.99.MED-400 .4.M.PH / 129.,NULL,,VILLA ESPERANZA,51687,44328,54,2015
181,1,1352,93,1758,PH,M,40,INVITADO,MED.VILESP.14.97.MED-401 .4.M.PH / 120.,NULL,,VILLA ESPERANZA,51688,44331,54,2015
182,1,838,177,35311,PH,M,40,INVITADO,MED.VILESP.14.97.MED - 503.5.M.PH / 116.,NULL,,VILLA ESPERANZA,51689,44332,54,2015
183,1,1357,179,35313,PH,M,40,INVITADO,NULL,NULL,,VILLA ESPERANZA,51690,44333,54,2015
184,1,816,134,4368,J,T,20,INVITADO,MED.VILESP.14.97.MED - 102.1.T.J / 97.,NULL,,VILLA ESPERANZA,51892,44416,54,2015
185,1,827,121,3311,PH,M,20,INVITADO,MED.VILESP.14.97.MED - 304.3.M.PH / 114.,NULL,,VILLA ESPERANZA,51893,44317,54,2015
186,1,827,121,3311,PH,M,20,INVITADO,MED.VILESP.14.97.MED - 304.3.M.PH / 115.,NULL,,VILLA ESPERANZA,51894,44316,54,2015
187,1,824,182,38035,E,T,24,INVITADO,MED.VILESP.14.97.MED - 302.3.T.E / 105.,NULL,,VILLA ESPERANZA,51896,44319,54,2015
188,1,815,172,35254,L,T,10,INVITADO,MED.VILESP.14.97.MED - 101.1.T.L / 110.,NULL,,VILLA ESPERANZA,51914,44421,54,2015
189,1,815,157,5090,E,M,10,INVITADO,NULL,NULL,,VILLA ESPERANZA,51915,44423,54,2015
190,1,1342,184,38686,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 119.,NULL,,VILLA ESPERANZA,51952,44323,54,2015
191,1,1342,185,38689,PH,M,40,INVITADO,MED.VILESP.14.97.MED-301-01.3.M.PH / 121.,NULL,,VILLA ESPERANZA,51953,44425,54,2015
192,1,1354,17,253,PH,M,32,INVITADO,MED.VILESP.14.97.MED-401 .4.M.PH / 109.,NULL,,VILLA ESPERANZA,52183,44567,54,2015
193,1,1354,131,4363,PH,M,34,INVITADO,NULL,NULL,,VILLA ESPERANZA,52196,44330,54,2015
194,1,828,180,35315,A,M,16,INVITADO,MED.VILESP.14.99.MED - 305.3.M.A / 123.,NULL,,VILLA ESPERANZA,52762,44855,54,2015
195,1,828,180,35315,B,T,16,INVITADO,MED.VILESP.14.99.MED - 305.3.T.B / 124.,NULL,,VILLA ESPERANZA,52763,44872,54,2015
196,1,1359,187,38727,PH,M,40,INVITADO,MED.VILESP.14.54.99.MED-501.5.M.PH / 126.,NULL,,VILLA ESPERANZA,52764,44424,54,2015
197,2,2507,45,630,A,M,40,INVESTIGADOR,NULL,NULL,,INSTITUTO DE  INVESTIGACIÓN,52766,44874,57,2015 INVESTIGACION
198,2,2507,133,4365,B,M,40,INVESTIGADOR,MED.DEPINV.14.57.99.INV.11.M.B / 2.,NULL,,INSTITUTO DE  INVESTIGACIÓN,56621,48098,57,2015 INVESTIGACION
199,2,2507,129,3868,C,M,40,INVESTIGADOR,MED.DEPINV.14.57.99.INV.11.M.C / 3.,NULL,,INSTITUTO DE  INVESTIGACIÓN,56622,48099,57,2015 INVESTIGACION
200,2,2507,96,1762,D,T,40,INVESTIGADOR,MED.DEPINV.14.57.99.INV.11.T.D / 4.,NULL,,INSTITUTO DE  INVESTIGACIÓN,56623,48100,57,2015 INVESTIGACION
201,1,815,183,38685,E,M,20,INVITADO,MED.VILESP.14.54.99.MED - 101.1.M.E / 128.,NULL,,VILLA ESPERANZA,56631,48102,54,2015
202,1,1354,190,39951,PH,M,40,INVITADO,MED.VILESP.14.54.99.MED-401 .4.M.PH / 130.,NULL,,VILLA ESPERANZA,56632,44327,54,2015
203,1,1359,189,39937,PH,M,40,INVITADO,MED.VILESP.14.54.99.MED-501.5.M.PH / 131.,NULL,,VILLA ESPERANZA,56633,44873,54,2015
204,1,1357,191,39970,PH,M,40,INVITADO,MED.VILESP.14.54.99.MED-500.5.M.PH / 127.,NULL,,VILLA ESPERANZA,56636,48103,54,2015
205,2,2507,45,630,A,M,40,INVESTIGADOR,MED.DEPINV.14.57.99.INV.11.M.A / 5.,NULL,,INSTITUTO DE  INVESTIGACIÓN,57224,48312,57,2015 INVESTIGACION
206,1,814,161,5738,P,T,30,INVITADO,MED.VILESP.14.54.97.MED - 100.1.T.P / 132.,NULL,,VILLA ESPERANZA,57491,48496,54,2015
207,1,831,188,39931,PH,M,40,INVITADO,MED.VILESP.14.54.97.MED - 402.4.M.PH / 133.,NULL,,VILLA ESPERANZA,57542,48497,54,2015
208,1,1343,192,40101,PH,T,30,INVITADO,MED.VILESP.14.54.97.MED-301-02.3.T.PH / 134.,NULL,,VILLA ESPERANZA,57862,48686,54,2015
209,3,814,57,808,G,T,40,CONTRATADO,MED.VILESP.14.68.97.MED - 100.1.T.G / 1.,NULL,,VILLA ESPERANZA,59720,49806,68,2016
210,3,816,4,74,B,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 102.1.M.B / 13.,NULL,,VILLA ESPERANZA,59721,49809,68,2016
211,3,814,55,797,M,M,40,CONTRATADO,MED.VILESP.14.68.97.MED - 100.1.M.M / 15.,NULL,,VILLA ESPERANZA,59722,49810,68,2016
212,3,815,38,488,B,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 101.1.M.B / 19.,NULL,,VILLA ESPERANZA,59723,49811,68,2016
213,3,816,83,1472,A,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 102.1.M.A / 21.,NULL,,VILLA ESPERANZA,59724,49812,68,2016
214,3,817,45,630,A,M,16,CONTRATADO,MED.VILESP.14.68.97.MED - 103.1.M.A / 22.,NULL,,VILLA ESPERANZA,59725,49813,68,2016
215,3,816,35,475,D,T,20,CONTRATADO,MED.VILESP.14.68.97.MED - 102.1.T.D / 29.,NULL,,VILLA ESPERANZA,59726,49814,68,2016
216,3,816,35,475,F,T,20,CONTRATADO,MED.VILESP.14.68.97.MED - 102.1.T.F / 30.,NULL,,VILLA ESPERANZA,59727,49816,68,2016
217,3,814,54,776,B,M,40,CONTRATADO,MED.VILESP.14.68.97.MED - 100.1.M.B / 33.,NULL,,VILLA ESPERANZA,59728,49818,68,2016
218,3,815,16,232,A,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 101.1.M.A / 48.,NULL,,VILLA ESPERANZA,59730,49821,68,2016
219,3,815,16,232,F,T,20,CONTRATADO,MED.VILESP.14.68.97.MED - 101.1.T.F / 47.,NULL,,VILLA ESPERANZA,59731,49825,68,2016
220,3,817,12,204,D,T,16,CONTRATADO,NULL,NULL,,VILLA ESPERANZA,59732,49827,68,2016
221,3,814,26,351,C,T,40,CONTRATADO,MED.VILESP.14.68.97.MED - 100.1.T.C / 54.,NULL,,VILLA ESPERANZA,59733,49828,68,2016
222,3,820,114,3299,B,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 203.2.M.B / 2.,NULL,,VILLA ESPERANZA,59734,49829,68,2016
223,3,822,41,574,A,M,20,CONTRATADO,MED.VILESP.14.68.97.MED-204.2.M.A / 3.,NULL,,VILLA ESPERANZA,59735,49830,68,2016
224,3,821,37,485,C,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 201.2.M.C / 8.,NULL,,VILLA ESPERANZA,59736,49832,68,2016
225,3,820,70,1290,A,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 203.2.M.A / 17.,NULL,,VILLA ESPERANZA,59737,49833,68,2016
226,3,821,15,229,A,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 201.2.M.A / 24.,NULL,,VILLA ESPERANZA,59738,49835,68,2016
227,3,821,15,229,G,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 201.2.M.G / 23.,NULL,,VILLA ESPERANZA,59739,49837,68,2016
228,3,820,22,309,F,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 203.2.M.F / 27.,NULL,,VILLA ESPERANZA,59740,49838,68,2016
229,3,819,63,1276,C,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 202.2.M.C / 31.,NULL,,VILLA ESPERANZA,59741,49840,68,2016
230,3,819,6,124,F,T,20,CONTRATADO,MED.VILESP.14.68.97.MED - 202.2.T.F / 35.,NULL,,VILLA ESPERANZA,59742,49860,68,2016
231,3,818,44,629,G,T,28,CONTRATADO,MED.VILESP.14.68.97.MED-200.2.T.G / 38.,NULL,,VILLA ESPERANZA,59744,49869,68,2016
232,3,819,43,590,A,T,20,CONTRATADO,MED.VILESP.14.68.97.MED - 202.2.T.A / 43.,NULL,,VILLA ESPERANZA,59746,49870,68,2016
233,3,819,43,590,B,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 202.2.M.B / 44.,NULL,,VILLA ESPERANZA,59748,49871,68,2016
234,3,818,48,681,A,T,28,CONTRATADO,MED.VILESP.14.68.97.MED-200.2.T.A / 49.,NULL,,VILLA ESPERANZA,59751,49873,68,2016
235,3,824,8,169,A,T,24,CONTRATADO,MED.VILESP.14.68.97.MED - 302.3.T.A / 9.,NULL,,VILLA ESPERANZA,59752,49874,68,2016
236,3,1344,24,328,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-301-03.3.M.PH / 14.,NULL,,VILLA ESPERANZA,59754,49875,68,2016
237,3,827,149,4488,PH,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 304.3.M.PH / 16.,NULL,,VILLA ESPERANZA,59756,49876,68,2016
238,3,1342,46,641,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 25.,NULL,,VILLA ESPERANZA,59757,49890,68,2016
239,3,824,56,800,D,M,24,CONTRATADO,MED.VILESP.14.68.97.MED - 302.3.M.D / 26.,NULL,,VILLA ESPERANZA,59759,49885,68,2016
240,3,824,21,277,B,T,24,CONTRATADO,MED.VILESP.14.68.97.MED - 302.3.T.B / 32.,NULL,,VILLA ESPERANZA,59761,49881,68,2016
241,3,1342,14,228,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 34.,NULL,,VILLA ESPERANZA,59762,49878,68,2016
242,3,1342,27,359,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 36.,NULL,,VILLA ESPERANZA,59764,49889,68,2016
243,3,823,13,227,E,T,24,CONTRATADO,NULL,NULL,,VILLA ESPERANZA,59766,49891,68,2016
244,3,823,13,227,F,T,24,CONTRATADO,MED.VILESP.14.68.97.MED-300.3.T.F / 40.,NULL,,VILLA ESPERANZA,59768,49892,68,2016
245,3,825,20,268,G,T,24,CONTRATADO,MED.VILESP.14.68.97.MED - 303.3.T.G / 50.,NULL,,VILLA ESPERANZA,59771,49893,68,2016
246,3,825,90,1706,F,T,24,CONTRATADO,MED.VILESP.14.68.97.MED - 303.3.T.F / 55.,NULL,,VILLA ESPERANZA,59772,49894,68,2016
247,3,833,31,390,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-404.4.M.PH / 10.,NULL,,VILLA ESPERANZA,59775,49895,68,2016
248,3,1348,1,6,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 11.,NULL,,VILLA ESPERANZA,59778,49896,68,2016
249,3,831,51,736,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED - 402.4.M.PH / 18.,NULL,,VILLA ESPERANZA,59782,49897,68,2016
250,3,1352,44,629,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-401 .4.M.PH / 37.,NULL,,VILLA ESPERANZA,59784,49900,68,2016
251,3,1347,79,1396,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 45.,NULL,,VILLA ESPERANZA,59785,49902,68,2016
252,3,1362,59,1267,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 4.,NULL,,VILLA ESPERANZA,59786,49904,68,2016
253,3,838,52,748,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED - 503.5.M.PH / 6.,NULL,,VILLA ESPERANZA,59788,49905,68,2016
254,3,822,68,1282,C,T,20,CONTRATADO,MED.VILESP.14.68.97.MED-204.2.T.C / 46.,NULL,,VILLA ESPERANZA,59789,49872,68,2016
255,3,1358,105,2314,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-500.5.M.PH / 5.,NULL,,VILLA ESPERANZA,59792,49906,68,2016
256,3,1365,9,177,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-502.5.M.PH / 12.,NULL,,VILLA ESPERANZA,59794,49911,68,2016
257,3,839,28,368,A,T,24,CONTRATADO,MED.VILESP.14.68.97.MED - 504.5.T.A / 20.,NULL,,VILLA ESPERANZA,59796,49908,68,2016
258,3,1360,32,406,PH,M,40,CONTRATADO,NULL,NULL,,VILLA ESPERANZA,59799,49909,68,2016
259,3,1362,53,755,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 39.,NULL,,VILLA ESPERANZA,59802,49910,68,2016
260,3,1365,3,48,PH,M,40,CONTRATADO,MED.VILESP.14.68.97.MED-502.5.M.PH / 51.,NULL,,VILLA ESPERANZA,59804,49907,68,2016
261,3,814,58,1251,K,N,40,CONTRATADO,MED.VILESP.14.68.97.MED - 100.1.N.K / 42.,NULL,,VILLA ESPERANZA,61116,49824,68,2016
262,3,816,29,372,C,M,20,CONTRATADO,MED.VILESP.14.68.97.MED - 102.1.M.C / 7.,NULL,,VILLA ESPERANZA,61126,49808,68,2016
263,3,834,2,46,PH,T,24,CONTRATADO,MED.VILESP.14.68.97.MED-405.4.T.PH / 53.,NULL,,VILLA ESPERANZA,61127,49903,68,2016
264,3,815,115,3301,H,M,20,INVITADO,MED.VILESP.14.68.97.MED - 101.1.M.H / 3.,NULL,,VILLA ESPERANZA,61170,51662,68,2016
265,3,815,183,38685,K,T,20,INVITADO,MED.VILESP.14.68.97.MED - 101.1.T.K / 8.,NULL,,VILLA ESPERANZA,61172,51664,68,2016
266,3,816,29,372,H,M,20,INVITADO,MED.VILESP.14.68.97.MED - 102.1.M.H / 9.,NULL,,VILLA ESPERANZA,61174,51667,68,2016
267,3,817,84,1475,F,T,16,INVITADO,MED.VILESP.14.68.97.MED - 103.1.T.F / 10.,NULL,,VILLA ESPERANZA,61177,51670,68,2016
268,3,817,129,3868,G,M,16,INVITADO,MED.VILESP.14.68.97.MED - 103.1.M.G / 18.,NULL,,VILLA ESPERANZA,61178,51672,68,2016
269,3,816,4,74,G,T,20,INVITADO,MED.VILESP.14.68.97.MED - 102.1.T.G / 80.,NULL,,VILLA ESPERANZA,61182,51673,68,2016
270,3,814,82,1458,H,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.H / 28.,NULL,,VILLA ESPERANZA,61184,51676,68,2016
271,3,815,38,488,C,M,20,INVITADO,MED.VILESP.14.68.97.MED - 101.1.M.C / 31.,NULL,,VILLA ESPERANZA,61188,51680,68,2016
272,3,814,36,477,J,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.J / 32.,NULL,,VILLA ESPERANZA,61195,51692,68,2016
273,3,814,159,5491,I,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.I / 33.,NULL,,VILLA ESPERANZA,61199,51693,68,2016
274,3,817,45,630,B,T,16,INVITADO,MED.VILESP.14.68.97.MED - 103.1.T.B / 37.,NULL,,VILLA ESPERANZA,61201,51697,68,2016
275,3,814,161,5738,P,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.P / 38.,NULL,,VILLA ESPERANZA,61204,51699,68,2016
276,3,814,5,115,F,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.F / 43.,NULL,,VILLA ESPERANZA,61207,51702,68,2016
277,3,817,99,1852,C,T,16,INVITADO,MED.VILESP.14.68.97.MED - 103.1.T.C / 49.,NULL,,VILLA ESPERANZA,61210,51705,68,2016
278,3,816,134,4368,I,T,20,INVITADO,MED.VILESP.14.68.97.MED - 102.1.T.I / 56.,NULL,,VILLA ESPERANZA,61213,51708,68,2016
279,3,815,172,35254,D,M,20,INVITADO,MED.VILESP.14.68.97.MED - 101.1.M.D / 59.,NULL,,VILLA ESPERANZA,61216,51710,68,2016
280,3,814,135,4380,N,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.N / 68.,NULL,,VILLA ESPERANZA,61217,51712,68,2016
281,3,814,152,4633,E,M,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.M.E / 50.,NULL,,VILLA ESPERANZA,61220,51713,68,2016
282,3,814,49,707,D,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.D / 69.,NULL,,VILLA ESPERANZA,61222,51715,68,2016
283,3,814,117,3303,O,T,40,INVITADO,MED.VILESP.14.68.97.MED - 100.1.T.O / 70.,NULL,,VILLA ESPERANZA,61223,51716,68,2016
284,3,816,144,4414,K,T,20,INVITADO,MED.VILESP.14.68.97.MED - 102.1.T.K / 73.,NULL,,VILLA ESPERANZA,61224,51717,68,2016
285,3,820,114,3299,C,T,20,INVITADO,MED.VILESP.14.68.97.MED - 203.2.T.C / 1.,NULL,,VILLA ESPERANZA,61226,51718,68,2016
286,3,821,60,1268,E,T,20,INVITADO,MED.VILESP.14.68.97.MED - 201.2.T.E / 4.,NULL,,VILLA ESPERANZA,61227,51719,68,2016
287,3,821,50,729,B,M,20,INVITADO,MED.VILESP.14.68.97.MED - 201.2.M.B / 7.,NULL,,VILLA ESPERANZA,61228,51720,68,2016
288,3,818,97,1764,D,T,28,INVITADO,MED.VILESP.14.68.97.MED-200.2.T.D / 13.,NULL,,VILLA ESPERANZA,61230,51722,68,2016
289,3,821,37,485,D,T,20,INVITADO,MED.VILESP.14.68.97.MED - 201.2.T.D / 17.,NULL,,VILLA ESPERANZA,61231,51728,68,2016
290,3,820,133,4365,H,M,20,INVITADO,MED.VILESP.14.68.97.MED - 203.2.M.H / 20.,NULL,,VILLA ESPERANZA,61242,51744,68,2016
291,3,819,78,1383,E,M,20,INVITADO,MED.VILESP.14.68.97.MED - 202.2.M.E / 23.,NULL,,VILLA ESPERANZA,61244,51747,68,2016
292,3,1359,40,534,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 91.,NULL,,VILLA ESPERANZA,61248,51765,68,2016
293,3,822,96,1762,D,T,20,INVITADO,MED.VILESP.14.68.97.MED-204.2.T.D / 25.,NULL,,VILLA ESPERANZA,61256,51750,68,2016
294,3,820,70,1290,E,M,20,INVITADO,MED.VILESP.14.68.97.MED - 203.2.M.E / 30.,NULL,,VILLA ESPERANZA,61257,51785,68,2016
295,3,820,22,309,D,T,20,INVITADO,MED.VILESP.14.68.97.MED - 203.2.T.D / 44.,NULL,,VILLA ESPERANZA,61263,51786,68,2016
296,3,819,6,124,G,M,20,INVITADO,MED.VILESP.14.68.97.MED - 202.2.M.G / 52.,NULL,,VILLA ESPERANZA,61268,51787,68,2016
297,3,819,67,1281,D,T,20,INVITADO,MED.VILESP.14.68.97.MED - 202.2.T.D / 83.,NULL,,VILLA ESPERANZA,61271,51788,68,2016
298,3,820,42,577,G,T,20,INVITADO,MED.VILESP.14.68.97.MED - 203.2.T.G / 55.,NULL,,VILLA ESPERANZA,61274,51789,68,2016
299,3,818,86,1550,B,T,28,INVITADO,MED.VILESP.14.68.97.MED-200.2.T.B / 64.,NULL,,VILLA ESPERANZA,61277,51791,68,2016
300,3,821,130,4107,H,M,20,INVITADO,MED.VILESP.14.68.97.MED - 201.2.M.H / 65.,NULL,,VILLA ESPERANZA,61279,51792,68,2016
301,3,1343,192,40101,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-02.3.M.PH / 11.,NULL,,VILLA ESPERANZA,61292,51795,68,2016
302,3,1342,175,35294,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 14.,NULL,,VILLA ESPERANZA,61313,51813,68,2016
303,3,1342,173,35284,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 15.,NULL,,VILLA ESPERANZA,61314,51803,68,2016
304,3,1342,171,35253,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 16.,NULL,,VILLA ESPERANZA,61315,51806,68,2016
305,3,825,95,1760,E,T,24,INVITADO,MED.VILESP.14.68.97.MED - 303.3.T.E / 79.,NULL,,VILLA ESPERANZA,61316,51801,68,2016
306,3,1342,11,198,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 81.,NULL,,VILLA ESPERANZA,61317,51798,68,2016
307,3,827,147,4485,PH,M,20,INVITADO,MED.VILESP.14.68.97.MED - 304.3.M.PH / 24.,NULL,,VILLA ESPERANZA,61318,51809,68,2016
308,3,823,132,4364,A,M,24,INVITADO,MED.VILESP.14.68.97.MED-300.3.M.A / 35.,NULL,,VILLA ESPERANZA,61319,51805,68,2016
309,3,1342,184,38686,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 42.,NULL,,VILLA ESPERANZA,61320,51800,68,2016
310,3,1342,131,4363,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 46.,NULL,,VILLA ESPERANZA,61321,51807,68,2016
311,3,824,64,1277,C,T,24,INVITADO,MED.VILESP.14.68.97.MED - 302.3.T.C / 48.,NULL,,VILLA ESPERANZA,61322,51808,68,2016
312,3,827,181,35322,PH,M,20,INVITADO,MED.VILESP.14.68.97.MED - 304.3.M.PH / 107.,NULL,,VILLA ESPERANZA,61323,51804,68,2016
313,3,1344,18,256,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-03.3.M.PH / 60.,NULL,,VILLA ESPERANZA,61325,51812,68,2016
314,3,1342,170,35252,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 61.,NULL,,VILLA ESPERANZA,61326,51799,68,2016
315,3,825,20,268,D,M,24,INVITADO,MED.VILESP.14.68.97.MED - 303.3.M.D / 66.,NULL,,VILLA ESPERANZA,61327,51814,68,2016
316,3,1342,150,4507,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 67.,NULL,,VILLA ESPERANZA,61328,51815,68,2016
317,3,1342,185,38689,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-301-01.3.M.PH / 88.,NULL,,VILLA ESPERANZA,61330,51817,68,2016
318,3,825,90,1706,C,T,24,INVITADO,MED.VILESP.14.68.97.MED - 303.3.T.C / 87.,NULL,,VILLA ESPERANZA,61331,51818,68,2016
319,3,1354,190,39951,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-401 .4.M.PH / 2.,NULL,,VILLA ESPERANZA,61332,51819,68,2016
320,3,1348,95,1760,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 19.,NULL,,VILLA ESPERANZA,61333,51820,68,2016
321,3,1351,72,1313,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 29.,NULL,,VILLA ESPERANZA,61334,51821,68,2016
322,3,833,47,677,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-404.4.M.PH / 36.,NULL,,VILLA ESPERANZA,61335,51822,68,2016
323,3,832,141,4392,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED - 403.4.M.PH / 45.,NULL,,VILLA ESPERANZA,61336,51823,68,2016
324,3,828,180,35315,A,T,16,INVITADO,MED.VILESP.14.68.97.MED - 305.3.T.A / 34.,NULL,,VILLA ESPERANZA,61337,51833,68,2016
325,3,1350,102,2229,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 53.,NULL,,VILLA ESPERANZA,61338,51830,68,2016
326,3,1353,126,3521,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-401 .4.M.PH / 84.,NULL,,VILLA ESPERANZA,61339,51829,68,2016
327,3,831,188,39931,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED - 402.4.M.PH / 57.,NULL,,VILLA ESPERANZA,61340,51826,68,2016
328,3,1346,138,4387,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 62.,NULL,,VILLA ESPERANZA,61341,51827,68,2016
329,3,1354,17,253,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-401 .4.M.PH / 85.,NULL,,VILLA ESPERANZA,61342,51828,68,2016
330,3,1353,76,1349,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-401 .4.M.PH / 86.,NULL,,VILLA ESPERANZA,61343,51825,68,2016
331,3,1350,139,4388,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 71.,NULL,,VILLA ESPERANZA,61344,51824,68,2016
332,3,1345,176,35299,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-400 .4.M.PH / 74.,NULL,,VILLA ESPERANZA,61345,51831,68,2016
333,3,834,98,1783,B,T,24,INVITADO,MED.VILESP.14.68.97.MED-405.4.T.B / 76.,NULL,,VILLA ESPERANZA,61346,51832,68,2016
334,3,1355,80,1456,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-500.5.M.PH / 5.,NULL,,VILLA ESPERANZA,61354,51848,68,2016
335,3,1363,154,4637,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 6.,NULL,,VILLA ESPERANZA,61355,51842,68,2016
336,3,1361,81,1457,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 12.,NULL,,VILLA ESPERANZA,61357,51843,68,2016
337,3,1361,123,3430,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 21.,NULL,,VILLA ESPERANZA,61359,51845,68,2016
338,3,1364,104,2313,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-502.5.M.PH / 22.,NULL,,VILLA ESPERANZA,61360,51852,68,2016
339,3,1355,143,4397,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-500.5.M.PH / 39.,NULL,,VILLA ESPERANZA,61362,51841,68,2016
340,3,838,113,3298,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED - 503.5.M.PH / 40.,NULL,,VILLA ESPERANZA,61363,51849,68,2016
341,3,1363,19,257,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 82.,NULL,,VILLA ESPERANZA,61365,51858,68,2016
342,3,1359,189,39937,PH,M,40,INVITADO,MED.VILESP.14.68.97.MED-501.5.M.PH / 92.,NULL,,VILLA ESPERANZA,61367,51853,68,2016
